,pubDate,title,description,link,geo:lat,geo:long
133,"Sat, 04 Nov 2023 09:45:11 +1100","434, Hamlyn Terrace Fire Station","48 Minnesota Road, Hamlyn Terrace NSW 2259",https://www.fire.nsw.gov.au/page.php?id=9210&station=136,-33.248843,151.467909
134,"Sat, 04 Nov 2023 09:45:11 +1100","389, Harden Fire Station","141 Albury Street, Harden NSW 2587",https://www.fire.nsw.gov.au/page.php?id=9210&station=137,-34.55337,148.365004
135,"Sat, 04 Nov 2023 09:45:11 +1100","321, Hay Fire Station","380 Macauley Street, Hay NSW 2711",https://www.fire.nsw.gov.au/page.php?id=9210&station=138,-34.502508,144.847632
136,"Sat, 04 Nov 2023 09:45:11 +1100","325, Helensburgh Fire Station","91 Walker Street, Helensburgh NSW 2508",https://www.fire.nsw.gov.au/page.php?id=9210&station=139,-34.197135,150.981073
137,"Sat, 04 Nov 2023 09:45:11 +1100","322, Henty Fire Station","14 Allan Street, Henty NSW 2658",https://www.fire.nsw.gov.au/page.php?id=9210&station=140,-35.517452,147.032321
138,"Sat, 04 Nov 2023 09:45:11 +1100","323, Hillston Fire Station","130 High Street, Hillston NSW 2675",https://www.fire.nsw.gov.au/page.php?id=9210&station=141,-33.483621,145.534946
139,"Sat, 04 Nov 2023 09:45:11 +1100","324, Holbrook Fire Station","62 Swift Street, Holbrook NSW 2644",https://www.fire.nsw.gov.au/page.php?id=9210&station=142,-35.719821,147.318955
140,"Sat, 04 Nov 2023 09:45:11 +1100","007, Horningsea Park Fire Station","162 Greenway Drive, Horningsea Park NSW 2171",https://www.fire.nsw.gov.au/page.php?id=9210&station=143,-33.943576,150.836993
141,"Sat, 04 Nov 2023 09:45:11 +1100","050, Hornsby Fire Station","2 Bridge Road, Hornsby NSW 2077",https://www.fire.nsw.gov.au/page.php?id=9210&station=144,-33.69742,151.098341
142,"Sat, 04 Nov 2023 09:45:11 +1100","097, Huntingwood Fire Station","42 Huntingwood Drive, Huntingwood NSW 2148",https://www.fire.nsw.gov.au/page.php?id=9210&station=145,-33.797215,150.87963
143,"Sat, 04 Nov 2023 09:45:11 +1100","020, Hurstville Fire Station","5-9 Butler Rd, Hurstville NSW 2220",https://www.fire.nsw.gov.au/page.php?id=9210&station=146,-33.967949,151.101758
144,"Sat, 04 Nov 2023 09:45:11 +1100","079, Ingleburn Fire Station","41 Carlisle Street, Ingleburn NSW 2565",https://www.fire.nsw.gov.au/page.php?id=9210&station=147,-33.998458,150.867202
145,"Sat, 04 Nov 2023 09:45:11 +1100","331, Inverell Fire Station","59 Evans Street, Inverell NSW 2360",https://www.fire.nsw.gov.au/page.php?id=9210&station=148,-29.774674,151.114944
146,"Sat, 04 Nov 2023 09:45:11 +1100","336, Jerilderie Fire Station","23 Southey St, Jerilderie NSW 2716",https://www.fire.nsw.gov.au/page.php?id=9210&station=149,-35.359149,145.71996
147,"Sat, 04 Nov 2023 09:45:11 +1100","338, Jindabyne Fire Station","10 Thredbo Terrace, Jindabyne NSW 2627",https://www.fire.nsw.gov.au/page.php?id=9210&station=150,-36.416752,148.623285
148,"Sat, 04 Nov 2023 09:45:11 +1100","337, Junee Fire Station","Lisgar Street, Junee NSW 2663",https://www.fire.nsw.gov.au/page.php?id=9210&station=151,-34.870329,147.586975
149,"Sat, 04 Nov 2023 09:45:11 +1100","342, Kandos Fire Station","26 Rodgers Street, Kandos NSW 2848",https://www.fire.nsw.gov.au/page.php?id=9210&station=152,-32.857906,149.973221
150,"Sat, 04 Nov 2023 09:45:11 +1100","341, Kariong Fire Station","1 Central Coast Highway, Kariong NSW 2250",https://www.fire.nsw.gov.au/page.php?id=9210&station=153,-33.433567,151.29663
151,"Sat, 04 Nov 2023 09:45:11 +1100","343, Katoomba Fire Station","14 Cascade Street, Katoomba NSW 2780",https://www.fire.nsw.gov.au/page.php?id=9210&station=154,-33.712048,150.309953
152,"Sat, 04 Nov 2023 09:45:11 +1100","344, Kearsley Fire Station","26 Allandale Street, Kearsley NSW 2325",https://www.fire.nsw.gov.au/page.php?id=9210&station=155,-32.859022,151.394769
153,"Sat, 04 Nov 2023 09:45:11 +1100","094, Kellyville Fire Station","1-5 Poole Road, Kellyville NSW 2155",https://www.fire.nsw.gov.au/page.php?id=9210&station=156,-33.709905,150.949583
154,"Sat, 04 Nov 2023 09:45:11 +1100","105, Kelso Fire Station","4 Pat OLeary Drive, Kelso NSW 2795",https://www.fire.nsw.gov.au/page.php?id=9210&station=157,-33.420013,149.6188
155,"Sat, 04 Nov 2023 09:45:11 +1100","345, Kempsey Fire Station","78 Elbow St, Kempsey NSW 2240",https://www.fire.nsw.gov.au/page.php?id=9210&station=158,-31.081004,152.828178
156,"Sat, 04 Nov 2023 09:45:11 +1100","346, Kiama Fire Station","210 Terralong Street, Kiama NSW 2533",https://www.fire.nsw.gov.au/page.php?id=9210&station=159,-34.665931,150.846463
157,"Sat, 04 Nov 2023 09:45:11 +1100","347, Kingscliff Fire Station","154 Marine Parade, Kingscliff NSW 2487",https://www.fire.nsw.gov.au/page.php?id=9210&station=160,-28.2512824286928,153.571945995398
158,"Sat, 04 Nov 2023 09:45:11 +1100","021, Kogarah Fire Station","26 Gray Street, Kogarah NSW 2217",https://www.fire.nsw.gov.au/page.php?id=9210&station=161,-33.966739,151.132438
159,"Sat, 04 Nov 2023 09:45:11 +1100","349, Kurri Kurri Fire Station","119 Lang Street, Kurri Kurri NSW 2327",https://www.fire.nsw.gov.au/page.php?id=9210&station=162,-32.816687,151.483516
160,"Sat, 04 Nov 2023 09:45:11 +1100","350, Kyogle Fire Station","Bloore Street, Kyogle NSW 2474",https://www.fire.nsw.gov.au/page.php?id=9210&station=163,-28.620432,153.00256
161,"Sat, 04 Nov 2023 09:45:11 +1100","355, Lake Cargelligo Fire Station","Reef Street, Lake Cargelligo NSW 2672",https://www.fire.nsw.gov.au/page.php?id=9210&station=164,-33.299332,146.371483
162,"Sat, 04 Nov 2023 09:45:11 +1100","064, Lakemba Fire Station","210 Haldon Street, Lakemba NSW 2195",https://www.fire.nsw.gov.au/page.php?id=9210&station=165,-33.924713,151.079525
163,"Sat, 04 Nov 2023 09:45:11 +1100","357, Lambton Fire Station","40 Young Road, Lambton NSW 2299",https://www.fire.nsw.gov.au/page.php?id=9210&station=166,-32.9160662,151.7208816
164,"Sat, 04 Nov 2023 09:45:11 +1100","061, Lane Cove Fire Station","55-57 Dickson Ave, Artarmon NSW 2064",https://www.fire.nsw.gov.au/page.php?id=9210&station=167,-33.81629,151.182981
165,"Sat, 04 Nov 2023 09:45:11 +1100","358, Laurieton Fire Station","33 Castle Street, Laurieton NSW 2443",https://www.fire.nsw.gov.au/page.php?id=9210&station=168,-31.645779,152.796299
166,"Sat, 04 Nov 2023 09:45:11 +1100","359, Lawson Fire Station","306-307 Great Western Highway, Lawson NSW 2783",https://www.fire.nsw.gov.au/page.php?id=9210&station=169,-33.721488,150.426523
167,"Sat, 04 Nov 2023 09:45:11 +1100","360, Leeton Fire Station","19 Wade Avenue, Leeton NSW 2705",https://www.fire.nsw.gov.au/page.php?id=9210&station=170,-34.550746,146.405926
168,"Sat, 04 Nov 2023 09:45:11 +1100","022, Leichhardt Fire Station","1 Marion Street, Leichhardt NSW 2040",https://www.fire.nsw.gov.au/page.php?id=9210&station=171,-33.883437,151.158867
169,"Sat, 04 Nov 2023 09:45:11 +1100","361, Leura Fire Station","194-196 The Mall, Leura NSW 2780",https://www.fire.nsw.gov.au/page.php?id=9210&station=172,-33.71455,150.330879
170,"Sat, 04 Nov 2023 09:45:11 +1100","030, Lidcombe Fire Station","37 Church Street, Lidcombe NSW 2141",https://www.fire.nsw.gov.au/page.php?id=9210&station=173,-33.86334,151.045354
171,"Sat, 04 Nov 2023 09:45:11 +1100","367, Lightning Ridge Fire Station","Pandora Street, Lightning Ridge NSW 2834",https://www.fire.nsw.gov.au/page.php?id=9210&station=174,-29.43055,147.981135
172,"Sat, 04 Nov 2023 09:45:11 +1100","362, Lismore Fire Station","139-141 Molesworth Street, Lismore NSW 2480",https://www.fire.nsw.gov.au/page.php?id=9210&station=175,-28.809462,153.275054
173,"Sat, 04 Nov 2023 09:45:11 +1100","363, Lithgow Fire Station","58 Cook Street, Lithgow NSW 2790",https://www.fire.nsw.gov.au/page.php?id=9210&station=176,-33.481802,150.15716
174,"Sat, 04 Nov 2023 09:45:11 +1100","364, Lithgow West Fire Station","36 Rabaul Street, Lithgow  (Lithgow West) NSW 2790",https://www.fire.nsw.gov.au/page.php?id=9210&station=177,-33.494724,150.138769
175,"Sat, 04 Nov 2023 09:45:11 +1100","008, Liverpool Fire Station","Anzac Road corner Delfin Drive, Moorebank NSW 2170",https://www.fire.nsw.gov.au/page.php?id=9210&station=178,-33.944633,150.931204
176,"Sat, 04 Nov 2023 09:45:11 +1100","365, Lockhart Fire Station","84 Ferrier Street, Lockhart NSW 2656",https://www.fire.nsw.gov.au/page.php?id=9210&station=179,-35.220127,146.721301
177,"Sat, 04 Nov 2023 09:45:11 +1100","371, Macksville Fire Station","26 Wallace Street, Macksville NSW 2447",https://www.fire.nsw.gov.au/page.php?id=9210&station=180,-30.707673,152.918981
178,"Sat, 04 Nov 2023 09:45:11 +1100","372, Maclean Fire Station","251 River Street, Maclean NSW 2463",https://www.fire.nsw.gov.au/page.php?id=9210&station=181,-29.457394,153.196886
179,"Sat, 04 Nov 2023 09:45:11 +1100","084, Macquarie Fields Fire Station","8 Brooks Street, Macquarie Fields NSW 2564",https://www.fire.nsw.gov.au/page.php?id=9210&station=182,-33.985679,150.890493
180,"Sat, 04 Nov 2023 09:45:11 +1100","374, Maitland Fire Station","14 Church Street, Maitland NSW 2320",https://www.fire.nsw.gov.au/page.php?id=9210&station=183,-32.732076,151.553233
181,"Sat, 04 Nov 2023 09:45:11 +1100","375, Manilla Fire Station","Strafford St, Manilla NSW 2346",https://www.fire.nsw.gov.au/page.php?id=9210&station=184,-30.748146,150.719953
182,"Sat, 04 Nov 2023 09:45:11 +1100","024, Manly Fire Station","128 Sydney Road, Fairlight NSW 2094",https://www.fire.nsw.gov.au/page.php?id=9210&station=185,-33.795819,151.277476
183,"Sat, 04 Nov 2023 09:45:11 +1100","070, Maroubra Fire Station","Cnr Maroubra Road & Flower Street, Maroubra NSW 2035",https://www.fire.nsw.gov.au/page.php?id=9210&station=186,-33.942971,151.246997
184,"Sat, 04 Nov 2023 09:45:11 +1100","028, Marrickville Fire Station","309 Marrickville Road, Marrickville NSW 2204",https://www.fire.nsw.gov.au/page.php?id=9210&station=187,-33.909081,151.153845
185,"Sat, 04 Nov 2023 09:45:11 +1100","026, Mascot Fire Station","139-141 Coward Street, Mascot NSW 2020",https://www.fire.nsw.gov.au/page.php?id=9210&station=188,-33.925941,151.19684
186,"Sat, 04 Nov 2023 09:45:11 +1100","056, Matraville Fire Station","Cnr Beauchamp & Bunnerong Roads, Matraville NSW 2036",https://www.fire.nsw.gov.au/page.php?id=9210&station=189,-33.9558,151.230632
187,"Sat, 04 Nov 2023 09:45:11 +1100","462, Mayfield West Fire Station","91 Industrial Drive, Mayfield West NSW 2304",https://www.fire.nsw.gov.au/page.php?id=9210&station=190,-32.886119,151.728634
188,"Sat, 04 Nov 2023 09:45:11 +1100","090, Menai Fire Station","297 Menai Road, Menai NSW 2234",https://www.fire.nsw.gov.au/page.php?id=9210&station=191,-34.014884,151.011872
189,"Sat, 04 Nov 2023 09:45:11 +1100","376, Merewether Fire Station","39 Llewellyn Street, Merewether NSW 2291",https://www.fire.nsw.gov.au/page.php?id=9210&station=192,-32.942041,151.751053
190,"Sat, 04 Nov 2023 09:45:11 +1100","395, Merimbula Fire Station","17-19 Monaro Street, Merimbula NSW 2548",https://www.fire.nsw.gov.au/page.php?id=9210&station=193,-36.890317,149.908762
191,"Sat, 04 Nov 2023 09:45:11 +1100","393, Merriwa Fire Station","109 Bettington Street, Merriwa NSW 2329",https://www.fire.nsw.gov.au/page.php?id=9210&station=194,-32.139936,150.356822
192,"Sat, 04 Nov 2023 09:45:11 +1100","072, Merrylands Fire Station","340 Merrylands Road, Merrylands NSW 2160",https://www.fire.nsw.gov.au/page.php?id=9210&station=195,-33.835149,150.981568
193,"Sat, 04 Nov 2023 09:45:11 +1100","377, Minmi Fire Station","20 Woodford Street, Minmi NSW 2287",https://www.fire.nsw.gov.au/page.php?id=9210&station=196,-32.872682,151.618661
194,"Sat, 04 Nov 2023 09:45:11 +1100","045, Miranda Fire Station","242 Port Hacking Road, Miranda NSW 2228",https://www.fire.nsw.gov.au/page.php?id=9210&station=197,-34.030314,151.106624
195,"Sat, 04 Nov 2023 09:45:11 +1100","378, Mittagong Fire Station","10 Bowral Road, Mittagong NSW 2575",https://www.fire.nsw.gov.au/page.php?id=9210&station=198,-34.451518,150.447094
196,"Sat, 04 Nov 2023 09:45:11 +1100","379, Moama Fire Station","30-32 Maiden Street, Moama NSW 2739",https://www.fire.nsw.gov.au/page.php?id=9210&station=199,-36.109466,144.758666
197,"Sat, 04 Nov 2023 09:45:11 +1100","380, Molong Fire Station","100-104 Edward Street, Molong NSW 2866",https://www.fire.nsw.gov.au/page.php?id=9210&station=200,-33.098375,148.865141
198,"Sat, 04 Nov 2023 09:45:11 +1100","006, Mona Vale Fire Station","6 Harkeith Street, Mona Vale NSW 2103",https://www.fire.nsw.gov.au/page.php?id=9210&station=201,-33.676224,151.306702
199,"Sat, 04 Nov 2023 09:45:11 +1100","381, Moree Fire Station","179 Balo Street, Moree NSW 2400",https://www.fire.nsw.gov.au/page.php?id=9210&station=202,-29.46563,149.841268
200,"Sat, 04 Nov 2023 09:45:11 +1100","383, Morisset Fire Station","68 Newcastle Street, Morisset NSW 2264",https://www.fire.nsw.gov.au/page.php?id=9210&station=203,-33.107825,151.484947
201,"Sat, 04 Nov 2023 09:45:11 +1100","382, Morpeth Fire Station","169 Swan Street, Morpeth NSW 2321",https://www.fire.nsw.gov.au/page.php?id=9210&station=204,-32.725253,151.624284
202,"Sat, 04 Nov 2023 09:45:11 +1100","048, Mortdale Fire Station","38 Morts Road, Mortdale NSW 2223",https://www.fire.nsw.gov.au/page.php?id=9210&station=205,-33.970142,151.080072
203,"Sat, 04 Nov 2023 09:45:11 +1100","384, Moruya Fire Station","15 Church Street, Moruya NSW 2537",https://www.fire.nsw.gov.au/page.php?id=9210&station=206,-35.909287,150.080059
204,"Sat, 04 Nov 2023 09:45:11 +1100","025, Mosman Fire Station","730 Military Road, Mosman NSW 2088",https://www.fire.nsw.gov.au/page.php?id=9210&station=207,-33.825181,151.242837
205,"Sat, 04 Nov 2023 09:45:11 +1100","385, Moss Vale Fire Station","64 Elizabeth Street, Moss Vale NSW 2577",https://www.fire.nsw.gov.au/page.php?id=9210&station=208,-34.549134,150.37421
206,"Sat, 04 Nov 2023 09:45:11 +1100","032, Mount Druitt Fire Station","81 Railway Street, Mount Druitt NSW 2770",https://www.fire.nsw.gov.au/page.php?id=9210&station=209,-33.765523,150.831334
207,"Sat, 04 Nov 2023 09:45:11 +1100","386, Mt. Victoria Fire Station","31-33 Montgomery Street, Mount Victoria NSW 2786",https://www.fire.nsw.gov.au/page.php?id=9210&station=210,-33.590063,150.253513
208,"Sat, 04 Nov 2023 09:45:11 +1100","387, Mudgee Fire Station","95-97 Horatio Street, Mudgee NSW 2850",https://www.fire.nsw.gov.au/page.php?id=9210&station=211,-32.599544,149.586632
209,"Sat, 04 Nov 2023 09:45:11 +1100","388, Mullumbimby Fire Station","57 Dalley Street, Mullumbimby NSW 2482",https://www.fire.nsw.gov.au/page.php?id=9210&station=212,-28.5524675674074,153.499553872345
210,"Sat, 04 Nov 2023 09:45:11 +1100","394, Mulwala Fire Station","73 Melbourne Street, Mulwala NSW 2647",https://www.fire.nsw.gov.au/page.php?id=9210&station=213,-35.988099,146.006066
211,"Sat, 04 Nov 2023 09:45:11 +1100","390, Murrurundi Fire Station","44 Mayne Street, Murrurundi NSW 2338",https://www.fire.nsw.gov.au/page.php?id=9210&station=214,-31.758438,150.826253
212,"Sat, 04 Nov 2023 09:45:11 +1100","391, Murwillumbah Fire Station","133 Murwillumbah Street, Murwillumbah NSW 2484",https://www.fire.nsw.gov.au/page.php?id=9210&station=215,-28.32612,153.395492
213,"Sat, 04 Nov 2023 09:45:11 +1100","392, Muswellbrook Fire Station","27-31 Market Street, Muswellbrook NSW 2333",https://www.fire.nsw.gov.au/page.php?id=9210&station=216,-32.266986,150.89102
214,"Sat, 04 Nov 2023 09:45:11 +1100","397, Nambucca Heads Fire Station","8 Ken Howard Crescent, Nambucca Heads NSW 2448",https://www.fire.nsw.gov.au/page.php?id=9210&station=217,-30.6349718641995,152.979437112808
215,"Sat, 04 Nov 2023 09:45:11 +1100","093, Narellan Fire Station","12 Exchange Parade, Smeaton Grange ( Narellan) NSW 2567",https://www.fire.nsw.gov.au/page.php?id=9210&station=218,-34.039384,150.749322
216,"Sat, 04 Nov 2023 09:45:11 +1100","398, Narooma Fire Station","3 Clarke Street, Narooma NSW 2546",https://www.fire.nsw.gov.au/page.php?id=9210&station=219,-36.22079,150.133063
217,"Sat, 04 Nov 2023 09:45:11 +1100","068, Narrabeen Fire Station","9 Ocean Street, Narrabeen NSW 2101",https://www.fire.nsw.gov.au/page.php?id=9210&station=220,-33.7209,151.29851
218,"Sat, 04 Nov 2023 09:45:11 +1100","399, Narrabri Fire Station","2 Doyle Street, Narrabri NSW 2390",https://www.fire.nsw.gov.au/page.php?id=9210&station=221,-30.324721,149.783699
219,"Sat, 04 Nov 2023 09:45:11 +1100","400, Narrandera Fire Station","23 Twynam Street, Narrandera NSW 2700",https://www.fire.nsw.gov.au/page.php?id=9210&station=222,-34.746475,146.551257
220,"Sat, 04 Nov 2023 09:45:11 +1100","401, Narromine Fire Station","39 Burroway Street, Narromine NSW 2821",https://www.fire.nsw.gov.au/page.php?id=9210&station=223,-32.233775,148.242141
221,"Sat, 04 Nov 2023 09:45:11 +1100","402, Salamander Bay Fire Station","194 Salamander way, Salamander Bay NSW 2317",https://www.fire.nsw.gov.au/page.php?id=9210&station=224,-32.738319,152.112228
222,"Sat, 04 Nov 2023 09:45:11 +1100","053, Neutral Bay Fire Station","28 Yeo Street, Neutral Bay NSW 2089",https://www.fire.nsw.gov.au/page.php?id=9210&station=225,-33.831934,151.220939
223,"Sat, 04 Nov 2023 09:45:11 +1100","260, Newcastle Fire Station","44 Union Street, Newcastle NSW 2300",https://www.fire.nsw.gov.au/page.php?id=9210&station=227,-32.929762,151.766153
224,"Sat, 04 Nov 2023 09:45:11 +1100","005, Newtown Fire Station","214-216 Australia Street, Newtown NSW 2042",https://www.fire.nsw.gov.au/page.php?id=9210&station=228,-33.896466,151.178511
225,"Sat, 04 Nov 2023 09:45:11 +1100","067, Baulkham Hills Fire Station","130 Seven Hills Rd, Baulkham Hills NSW 2153",https://www.fire.nsw.gov.au/page.php?id=9210&station=229,-33.761786217398,150.974752753973
226,"Sat, 04 Nov 2023 09:45:11 +1100","405, Nowra Fire Station","69 Bridge Road, Nowra NSW 2541",https://www.fire.nsw.gov.au/page.php?id=9210&station=230,-34.8707895,150.6004792
227,"Sat, 04 Nov 2023 09:45:11 +1100","406, Nyngan Fire Station","100 Lawlor Street, Nyngan NSW 2825",https://www.fire.nsw.gov.au/page.php?id=9210&station=231,-31.554363,147.190708
228,"Sat, 04 Nov 2023 09:45:11 +1100","411, Oberon Fire Station","51 North Street, Oberon NSW 2787",https://www.fire.nsw.gov.au/page.php?id=9210&station=232,-33.703238,149.853959
229,"Sat, 04 Nov 2023 09:45:11 +1100","412, Orange Fire Station","79 Summer Street, Orange NSW 2800",https://www.fire.nsw.gov.au/page.php?id=9210&station=233,-33.28264,149.094822
230,"Sat, 04 Nov 2023 09:45:11 +1100","417, Parkes Fire Station","20 Hill Street, Parkes NSW 2870",https://www.fire.nsw.gov.au/page.php?id=9210&station=234,-33.136785,148.177308
231,"Sat, 04 Nov 2023 09:45:11 +1100","027, Parramatta Fire Station","110-114 Wigram Street, Harris Park (Parramatta) NSW 2150",https://www.fire.nsw.gov.au/page.php?id=9210&station=235,-33.819832,151.009128
232,"Sat, 04 Nov 2023 09:45:11 +1100","418, Paxton Fire Station","3 Standford Street, Paxton NSW 2327",https://www.fire.nsw.gov.au/page.php?id=9210&station=236,-32.902195,151.281831
233,"Sat, 04 Nov 2023 09:45:11 +1100","419, Peak Hill Fire Station","130 Caswell Street, Peak Hill NSW 2869",https://www.fire.nsw.gov.au/page.php?id=9210&station=237,-32.728327,148.192228
234,"Sat, 04 Nov 2023 09:45:11 +1100","086, Penrith Fire Station","290-294 High Street, Penrith NSW 2750",https://www.fire.nsw.gov.au/page.php?id=9210&station=238,-33.754858,150.70228
235,"Sat, 04 Nov 2023 09:45:11 +1100","426, Perisher Valley Fire Station","Kosciusko Road, Perisher Valley NSW 2624",https://www.fire.nsw.gov.au/page.php?id=9210&station=239,-36.404591,148.414125
236,"Sat, 04 Nov 2023 09:45:11 +1100","421, Picton Fire Station","435 Argyle Street, Picton NSW 2571",https://www.fire.nsw.gov.au/page.php?id=9210&station=240,-34.190573,150.604722
237,"Sat, 04 Nov 2023 09:45:11 +1100","424, Port Macquarie Fire Station","5 Central Rd, Port Macquarie NSW 2444",https://www.fire.nsw.gov.au/page.php?id=9210&station=241,-31.444391,152.893279
238,"Sat, 04 Nov 2023 09:45:11 +1100","423, Portland Fire Station","69 Williwa Street, Portland NSW 2847",https://www.fire.nsw.gov.au/page.php?id=9210&station=242,-33.353902,149.984518
239,"Sat, 04 Nov 2023 09:45:11 +1100","038, Pyrmont Fire Station","147 Pyrmont Street, Pyrmont NSW 2009",https://www.fire.nsw.gov.au/page.php?id=9210&station=243,-33.871515,151.195733
240,"Sat, 04 Nov 2023 09:45:11 +1100","428, Queanbeyan Fire Station","41 Campbell Street, Queanbeyan NSW 2620",https://www.fire.nsw.gov.au/page.php?id=9210&station=244,-35.350639,149.229279
241,"Sat, 04 Nov 2023 09:45:11 +1100","429, Quirindi Fire Station","3 Dalley Street, Quirindi NSW 2343",https://www.fire.nsw.gov.au/page.php?id=9210&station=245,-31.504157,150.679779
242,"Sat, 04 Nov 2023 09:45:11 +1100","039, Randwick Fire Station","4 The Avenue, Randwick NSW 2031",https://www.fire.nsw.gov.au/page.php?id=9210&station=246,-33.910216,151.241599
243,"Sat, 04 Nov 2023 09:45:11 +1100","432, Raymond Terrace Fire Station","3-5 Leisure Way, Raymond Terrace NSW 2324",https://www.fire.nsw.gov.au/page.php?id=9210&station=247,-32.7585063984833,151.782302856445
244,"Sat, 04 Nov 2023 09:45:11 +1100","010, Redfern Fire Station","113 George Street, Redfern NSW 2016",https://www.fire.nsw.gov.au/page.php?id=9210&station=248,-33.893322,151.202264
245,"Sat, 04 Nov 2023 09:45:11 +1100","102, Regentville Fire Station","2-6 Jeanette Street, Regentville NSW 2745",https://www.fire.nsw.gov.au/page.php?id=9210&station=249,-33.773899,150.669815
246,"Sat, 04 Nov 2023 09:45:11 +1100","047, Revesby Fire Station","60 The River Road, Revesby NSW 2212",https://www.fire.nsw.gov.au/page.php?id=9210&station=250,-33.942666,151.018001
247,"Sat, 04 Nov 2023 09:45:11 +1100","066, Rhodes Fire Station","438 Concord Road, Rhodes NSW 2138",https://www.fire.nsw.gov.au/page.php?id=9210&station=251,-33.829972,151.088059
248,"Sat, 04 Nov 2023 09:45:11 +1100","082, Richmond Fire Station","43 March St, Richmond NSW 2753",https://www.fire.nsw.gov.au/page.php?id=9210&station=252,-33.600075,150.75434
249,"Sat, 04 Nov 2023 09:45:11 +1100","083, Riverstone Fire Station","66 Riverstone Parade, Riverstone NSW 2765",https://www.fire.nsw.gov.au/page.php?id=9210&station=253,-33.675309,150.85918
250,"Sat, 04 Nov 2023 09:45:11 +1100","034, Riverwood Fire Station","136A Belmore Road, Riverwood NSW 2210",https://www.fire.nsw.gov.au/page.php?id=9210&station=254,-33.956489,151.051772
251,"Sat, 04 Nov 2023 09:45:11 +1100","087, Rosemeadow Fire Station","1 Thomas Rose Drive, Rosemeadow NSW 2560",https://www.fire.nsw.gov.au/page.php?id=9210&station=255,-34.100634,150.798142
252,"Sat, 04 Nov 2023 09:45:11 +1100","065, Rydalmere Fire Station","75 Park Road, Rydalmere NSW 2116",https://www.fire.nsw.gov.au/page.php?id=9210&station=256,-33.810204,151.042485
253,"Sat, 04 Nov 2023 09:45:11 +1100","042, Ryde Fire Station","120F Coxs Rd, North Ryde NSW 2113",https://www.fire.nsw.gov.au/page.php?id=9210&station=257,-33.798944,151.126852
254,"Sat, 04 Nov 2023 09:45:11 +1100","450, Saratoga Fire Station","2 Rosemount Street, Saratoga NSW 2251",https://www.fire.nsw.gov.au/page.php?id=9210&station=258,-33.476544,151.352146
255,"Sat, 04 Nov 2023 09:45:11 +1100","441, Sawtell Fire Station","140 Sawtell Road, Toormina NSW 2452",https://www.fire.nsw.gov.au/page.php?id=9210&station=259,-30.350844938967,153.089493513107
256,"Sat, 04 Nov 2023 09:45:11 +1100","442, Scarborough Fire Station","Wilson Street, Scarborough NSW 2511",https://www.fire.nsw.gov.au/page.php?id=9210&station=260,-34.271278,150.959234
257,"Sat, 04 Nov 2023 09:45:11 +1100","096, Schofields Fire Station","58 Hambledon Rd, Schofields NSW 2762",https://www.fire.nsw.gov.au/page.php?id=9210&station=261,-33.713379,150.893554
258,"Sat, 04 Nov 2023 09:45:11 +1100","443, Scone Fire Station","106 Kingdon Street, Scone NSW 2337",https://www.fire.nsw.gov.au/page.php?id=9210&station=262,-32.052647,150.868157
259,"Sat, 04 Nov 2023 09:45:11 +1100","043, Seven Hills Fire Station","10 Leabons Lane, Seven Hills NSW 2147",https://www.fire.nsw.gov.au/page.php?id=9210&station=263,-33.783408,150.924491
260,"Sat, 04 Nov 2023 09:45:11 +1100","488, Shellharbour Fire Station","Wattle Road, Shellharbour NSW 2529",https://www.fire.nsw.gov.au/page.php?id=9210&station=264,-34.58049,150.861142
261,"Sat, 04 Nov 2023 09:45:11 +1100","019, Silverwater Fire Station","122 Adderely Street, Silverwater NSW 2141",https://www.fire.nsw.gov.au/page.php?id=9210&station=265,-33.839737,151.036367
262,"Sat, 04 Nov 2023 09:45:11 +1100","444, Singleton Fire Station","1A Pitt Street, Singleton NSW 2330",https://www.fire.nsw.gov.au/page.php?id=9210&station=266,-32.565195,151.168882
263,"Sat, 04 Nov 2023 09:45:11 +1100","041, Smithfield Fire Station","875 The Horsley Drive, Smithfield - Fire Station NSW 2164",https://www.fire.nsw.gov.au/page.php?id=9210&station=267,-33.850649,150.922572
264,"Sat, 04 Nov 2023 09:45:11 +1100","307, South Grafton Fire Station","64 Wharf Street, South Grafton NSW 2460",https://www.fire.nsw.gov.au/page.php?id=9210&station=268,-29.704407,152.936337
265,"Sat, 04 Nov 2023 09:45:11 +1100","449, South West Rocks Fire Station","49 Lindsay Noonan Dr, South West Rocks NSW 2431",https://www.fire.nsw.gov.au/page.php?id=9210&station=269,-30.9087953035488,153.039195850844
266,"Sat, 04 Nov 2023 09:45:11 +1100","445, Springwood Fire Station","282 Macquarie Street, Springwood NSW 2777",https://www.fire.nsw.gov.au/page.php?id=9210&station=270,-33.700594,150.562516
267,"Sat, 04 Nov 2023 09:45:11 +1100","092, St. Andrews Fire Station","9 Swettenham Road, St Andrews NSW 2566",https://www.fire.nsw.gov.au/page.php?id=9210&station=271,-34.026283,150.833715
268,"Sat, 04 Nov 2023 09:45:11 +1100","077, St. Marys Fire Station","1 Marsden Road, ST Marys NSW 2760",https://www.fire.nsw.gov.au/page.php?id=9210&station=272,-33.773392,150.78613
269,"Sat, 04 Nov 2023 09:45:11 +1100","446, Stockton Fire Station","36 Hereford Street, Stockton NSW 2295",https://www.fire.nsw.gov.au/page.php?id=9210&station=273,-32.908029,151.784177
